json_file_name;brand;brandtext;category;type;size;colors;season;pilling;condition;price;annotator;cut;pattern;trend;smell;stains;holes;damage;material;comment;usage;weight;Series;X;Y
labels_2022_09_23_06_51_04.json;H&M;;Ladies;Blouse;38;['Multicolor', 'Pink', 'White'];None;5.0;4.0;50-100;;['Collar'];Floral print;No trend;;Yes;;0;100% Poly;;Export;0.0;;;
labels_2022_09_23_07_52_01.json;Not Applicable ;;Ladies;T-shirt;M;['Multicolor'];None;4.0;3.0;<50;;['C-collar', 'Regular'];Logo print;No trend;;Yes;;0;100%cotton;;Export;0.0;;;
labels_2022_09_23_07_07_46.json;Bikbok ;;Ladies;Top;M;['White'];None;5.0;5.0;50-100;;['Cropped'];Plain;No trend;;No;;0;78% viscose 22% nylo ;;Reuse;0.0;;;
labels_2022_09_23_11_45_22.json;H&M;;Ladies;Blazer;34;['White'];None;4.0;3.0;<50;;['Regular', 'V-collar'];Plain;No trend;;Yes;;0;100%cotton;;Export;0.0;;;
labels_2022_09_23_07_35_07.json;Carin Wester;;Ladies;Blouse;38;['White', 'Red'];None;5.0;5.0;100-150;;['V-collar'];Striped;No trend;;No;;0;100% viscose;;Reuse;0.0;;;
labels_2022_09_23_08_52_52.json;Indiska;;Ladies;Cardigan;M;['Black'];None;4.0;3.0;<50;;['Regular', 'V-collar'];Plain;No trend;;No;;0;100%cotton;;Export;0.0;;;
labels_2022_09_23_07_04_36.json;Not Applicable ;;Ladies;Sweater;None;['Multicolor', 'Blue', 'Beige', 'Pink', 'Orange'];None;5.0;4.0;<50;;['C-collar'];Floral print;No trend;;No;;0;91% cotton 9% cont?;;Export;0.0;;;
labels_2022_09_23_08_31_02.json;Not Applicable ;;Ladies;Cardigan;46;['Multicolor'];None;5.0;5.0;50-100;;['C-collar', 'Loose'];Geometric print;No trend;;No;;0;63%polyester 37%cotton;;Reuse;0.0;;;
labels_2022_09_23_11_24_13.json;Asos;;Ladies;Tunic;40;['Orange'];None;5.0;5.0;50-100;;['Regular', 'C-collar'];Plain;No trend;;No;;0;100%polyester;;Reuse;0.0;;;
labels_2022_09_23_09_22_48.json;KappAhl;;Ladies;Tank top;M;['Blue'];None;5.0;3.0;<50;;['Regular', 'C-collar'];Geometric print;No trend;;Yes;;0;100%viscose;;Export;0.0;;;
labels_2022_09_23_11_33_50.json;Not Applicable ;;Ladies;Nightgown;None;['Pink'];None;5.0;5.0;<50;;['C-collar', 'Long', 'Loose'];Logo print;No trend;;No;;0;100%cotton;;Reuse;0.0;;;
labels_2022_09_23_08_43_04.json;Not Applicable ;;Ladies;Tank top;None;['Blue'];Summer;5.0;5.0;<50;;['C-collar', 'Regular'];Floral print;No trend;;No;;0;100%cotton ;;Reuse;0.0;;;
labels_2022_09_23_11_28_03.json;Not Applicable ;;Ladies;Blouse;None;['Multicolor'];None;5.0;4.0;<50;;['Regular', 'C-collar'];Floral print;No trend;;Yes;;0;100%polyester ;;Export;0.0;;;
labels_2022_09_23_06_53_07.json;Sharp (lindex);;Ladies;Blouse;L;['Multicolor', 'Black', 'Yellow'];None;5.0;5.0;100-150;;['Collar'];Floral print;No trend;;No;;0;100% Poly;;Reuse;0.0;;;
labels_2022_09_23_08_48_23.json;Holly and Whyte (Lindex);;Ladies;Sweater;None;['Multicolor'];None;4.0;4.0;<50;;['Regular', 'C-collar'];Dots;No trend;;No;;0;62%viscose 38%cotton;;Export;0.0;;;
labels_2022_09_23_05_56_40.json;H&M;;Ladies;Tank top;M;['Red', 'Multicolor', 'Pink', 'Yellow', 'Green'];None;5.0;5.0;50-100;;['Long'];Floral print;No trend;;No;;0;100% viscose;;Reuse;0.0;;;
labels_2022_09_23_07_12_18.json;H&M;;Ladies;Top;L;['Pink'];None;2.0;2.0;<50;;['C-collar'];Plain;No trend;;No;;0;51% acry 49% cotton;;Export;0.0;;;
labels_2022_09_23_09_20_56.json;Not Applicable ;;Ladies;Tank top;40;['Multicolor'];None;5.0;2.0;<50;;['V-collar', 'Loose'];Floral print;No trend;;No;;0;100%polyester;;Export;0.0;;;
labels_2022_09_23_11_56_08.json;Vero moda;;Ladies;Jacker;38;['Multicolor'];None;4.0;4.0;<50;;['Regular', 'Collar'];Lace;No trend;;No;;0;100%polyester;;Reuse;0.0;;;
labels_2022_09_23_11_26_15.json;H&M;;Ladies;Tank top;None;['Black'];None;5.0;4.0;<50;;['Regular', 'V-collar'];Plain;No trend;;Yes;;0;46%polyester 54%cotton;;Export;0.0;;;
labels_2022_09_23_06_59_43.json;LOGG (H&M);;Ladies;Sweater;S;['Multicolor', 'Blue', 'White'];None;4.0;4.0;<50;;['C-collar'];Dots;No trend;;No;;0;Unknown;;Export;0.0;;;
labels_2022_09_23_11_53_57.json;Not Applicable ;;Ladies;Jacker;None;['Red'];None;4.0;1.0;<50;;['Regular', 'Collar'];Plain;No trend;;No;;0;74%polyester 26%cotton;;Export;0.0;;;
labels_2022_09_23_08_07_58.json;Not Applicable ;;Ladies;Shirt;S;['Pink'];None;5.0;5.0;<50;;['Regular', 'Collar'];Checkered print;No trend;;No;;0;100%cotton;;Reuse;0.0;;;
labels_2022_09_23_08_38_57.json;Miss Milla ;;Ladies;Tunic;40;['Multicolor'];None;5.0;4.0;50-100;;['V-collar', 'Loose', 'Long'];Geometric print;No trend;;No;;0;100%viscose;;Reuse;0.0;;;
labels_2022_09_23_10_46_29.json;On the Peak;;Ladies;Jacker;XL;['Black'];None;4.0;3.0;<50;;['Regular', 'Turtle neck'];Plain;No trend;;Yes;;0;100%polyester;;Export;0.0;;;
labels_2022_09_23_06_28_54.json;Lindex;;Ladies;Blouse;None;['White'];None;5.0;3.0;<50;;['V-collar'];Lace;No trend;;No;;2;100% cotton;Size 56;Export;0.0;;;
labels_2022_09_23_09_17_42.json;Park lane;;Ladies;Sweater;42;['Orange'];None;4.0;5.0;50-100;;['C-collar', 'Regular'];Plain;No trend;;No;;0;100%cotton;;Reuse;0.0;;;
labels_2022_09_23_06_48_40.json;Miss Milla ;;Ladies;Blouse;44;['Multicolor', 'Pink'];None;5.0;5.0;50-100;;['V-collar'];Checkered print;No trend;;No;;0;100% Cotton;;Reuse;0.0;;;
labels_2022_09_23_11_43_08.json;Not Applicable ;;Ladies;Dress;None;['Blue'];None;4.0;3.0;<50;;['Regular', 'V-collar'];Plain;Denim;;Yes;;0;100%cotton;;Export;0.0;;;
labels_2022_09_23_09_25_00.json;Isolde;;Ladies;Blouse;XXL;['Multicolor'];None;5.0;4.0;<50;;['Collar', 'Loose'];Floral print;No trend;;No;;0;100%cotton;;Reuse;0.0;;;
labels_2022_09_23_06_43_40.json;Gina Tricot;;Ladies;Cardigan;M;['Blue'];None;3.0;3.0;<50;;['Loose'];Plain;No trend;;No;;0;100% Viscose;;Export;0.0;;;
labels_2022_09_23_08_27_11.json;GANT;;Ladies;Shirt;S;['Blue'];None;4.0;3.0;<50;;['Regular', 'C-collar'];None;No trend;;Yes;;0;100%viscose;;Export;0.0;;;
labels_2022_09_23_08_36_41.json;Soya/SoyaConcept;;Ladies;T-shirt;L;['Multicolor'];None;4.0;4.0;<50;;['C-collar', 'Regular'];Floral print;No trend;;No;;0;43%cotton 57%viscose;;Export;0.0;;;
labels_2022_09_23_11_09_13.json;Lager 157;;Ladies;Sweater;M;['Multicolor'];None;5.0;5.0;<50;;['V-collar', 'Regular'];Striped;No trend;;No;;0;100%cotton;;Reuse;0.0;;;
labels_2022_09_23_07_37_23.json;Not Applicable ;;Ladies;T-shirt;S;['Multicolor'];None;5.0;5.0;50-100;;['C-collar'];Floral print;No trend;;No;;0;100% viscose;;Reuse;0.0;;;
labels_2022_09_23_11_40_13.json;Cellbes;;Ladies;Cardigan;46;['Multicolor'];None;5.0;5.0;<50;;['Regular', 'V-collar'];Geometric print;No trend;;No;;0;100%cotton;;Reuse;0.0;;;
labels_2022_09_23_11_19_05.json;Not Applicable ;;Ladies;Blouse;None;['Orange'];None;5.0;4.0;<50;;['Regular', 'C-collar'];Plain;No trend;;No;;0;100%viscose;;Reuse;0.0;;;
labels_2022_09_23_05_41_59.json;Gina Tricot;;Ladies;Sweater;M;['Purple'];None;3.0;3.0;<50;;['V-collar'];Plain;No trend;;No;;1;100% acry;;Export;0.0;;;
labels_2022_09_23_11_13_16.json;Not Applicable ;;Ladies;Blouse;None;['Multicolor'];None;5.0;5.0;<50;;['Regular', 'C-collar'];Floral print;No trend;;No;;0;100%viscose;;Reuse;0.0;;;
labels_2022_09_23_10_59_52.json;Not Applicable ;;Ladies;Dress;None;['White'];None;5.0;4.0;<50;;['Regular'];Plain;No trend;;No;;0;100%acetate;;Reuse;0.0;;;
labels_2022_09_23_08_58_23.json;Not Applicable ;;Ladies;Blouse;L;['Multicolor'];None;5.0;5.0;50-100;;['C-collar', 'Loose'];Floral print;No trend;;No;;0;100%polyester;;Reuse;0.0;;;
labels_2022_09_23_08_45_22.json;Hamton Republic (Kappahl);;Ladies;Blouse;38;['Blue'];None;4.0;3.0;<50;;['Regular', 'V-collar'];Floral print;No trend;;Yes;;0;100%visscose;;Export;0.0;;;
labels_2022_09_23_10_38_57.json;Not Applicable ;;Ladies;Shirt;M;['Black'];None;4.0;3.0;<50;;['Loose', 'C-collar'];Plain;No trend;;Yes;;0;100%viscose;;Export;0.0;;;
labels_2022_09_23_08_03_29.json;Not Applicable ;;Ladies;Dress;42;['Multicolor'];Summer;5.0;5.0;50-100;;['C-collar', 'Regular'];Floral print;No trend;;No;;0;100%cotton;;Reuse;0.0;;;
labels_2022_09_23_08_54_40.json;Not Applicable ;;Ladies;Tank top;S;['Purple'];None;5.0;5.0;<50;;['Tight', 'C-collar'];Lace;No trend;;No;;0;100%viscose;;Reuse;0.0;;;
labels_2022_09_23_08_05_26.json;Not Applicable ;;Ladies;Blouse;38;['Multicolor'];None;5.0;5.0;50-100;;['C-collar', 'Regular'];Floral print;No trend;;No;;0;100%viscose;;Reuse;0.0;;;
labels_2022_09_23_06_33_37.json;H&M;;Ladies;Top;M;['Grey'];None;5.0;5.0;50-100;;['C-collar'];Plain;No trend;;No;;0;Unknown;;Reuse;0.0;;;
labels_2022_09_23_06_00_47.json;Not Applicable ;;Ladies;Cardigan;M;['Red', 'Multicolor', 'Grey', 'White'];None;4.0;3.0;<50;;['Regular'];Geometric print;No trend;;Yes;;0;100% cotton;;Export;0.0;;;
labels_2022_09_23_07_59_59.json;Lindex;;Ladies;Blouse;38;['Multicolor'];None;5.0;5.0;<50;;['C-collar', 'Regular'];Floral print;No trend;;No;;0;100%viscose;;Reuse;0.0;;;
labels_2022_09_12_11_55_39.json;Not Applicable ;;Ladies;Cardigan;44;['Blue'];None;4.0;2.0;<50;;[];None;No trend;;Yes;;;100%viscose;;Export;0.0;;;
labels_2022_09_12_09_42_04.json;Dressman;;Ladies;Shirt;M;['Multicolor'];None;5.0;5.0;100-150;;[];Checkered print;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_09_33_08.json;Not Applicable ;;Ladies;Cardigan;None;['Black'];None;4.0;4.0;<50;;[];Lace;No trend;;No;;;60%cotton 40%polyester;;Reuse;0.0;;;
labels_2022_09_12_08_03_11.json;Not Applicable ;;Ladies;Blazer;None;['Multicolor'];None;4.0;4.0;100-150;;[];Geometric print;No trend;;No;;;100%wool;;Reuse;0.0;;;
labels_2022_09_12_08_12_15.json;Not Applicable ;;Ladies;Sweater;S;['Black'];None;5.0;4.0;50-100;;[];Logo print;No trend;;No;;;42%cotton 58%polyester;;Reuse;0.0;;;
labels_2022_09_12_08_52_36.json;Gina Tricot;;Ladies;Shirt;S;['Pink'];None;5.0;5.0;50-100;;[];None;No trend;;No;;;73%cotton 27%polyester;;Reuse;0.0;;;
labels_2022_09_12_07_51_23.json;Not Applicable ;;Ladies;Top;L;['Grey'];None;2.0;2.0;<50;;[];None;No trend;;Yes;;;100%cotton;;Export;0.0;;;
labels_2022_09_12_08_58_31.json;Vila;;Ladies;Cardigan;S;['Purple'];None;4.0;3.0;<50;;[];None;No trend;;Yes;;;82%viscose 18%nylon;;Export;0.0;;;
labels_2022_09_12_11_04_20.json;Not Applicable ;;Ladies;Top;38;['White'];None;5.0;4.0;<50;;[];Lace;No trend;;No;;;100%viscose;;Reuse;0.0;;;
labels_2022_09_12_09_19_37.json;Not Applicable ;;Ladies;Shirt;None;['Red'];None;4.0;4.0;<50;;[];None;No trend;;No;;;74%viscose 26%nylon;;Reuse;0.0;;;
labels_2022_09_12_09_11_05.json;Not Applicable ;;Ladies;Shirt;S;['Brown'];None;5.0;5.0;50-100;;[];None;No trend;;No;;;100%cotton ;;Reuse;0.0;;;
labels_2022_09_12_09_27_00.json;Westerlind;;Ladies;Shirt;None;['Blue', 'White'];None;4.0;4.0;<50;;[];Striped;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_09_29_47.json;Soya/SoyaConcept;;Ladies;T-shirt;XXL;['Beige'];None;4.0;4.0;<50;;[];Lace;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_12_34_43.json;Not Applicable ;;Ladies;Shirt;L;['Pink', 'White'];None;4.0;4.0;50-100;;[];Checkered print;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_08_09_52.json;Esmara (Lidl);;Ladies;Shirt;36;['Green'];None;3.0;4.0;<50;;[];None;No trend;;No;;;39%cotton 61%acryl;;Export;0.0;;;
labels_2022_09_12_08_25_52.json;Not Applicable ;;Ladies;T-shirt;M;['Black'];None;5.0;3.0;<50;;[];None;No trend;;Yes;;;100%cotton ;;Export;0.0;;;
labels_2022_09_12_08_14_10.json;Mexx ;;Ladies;Blouse;42;['Multicolor'];None;5.0;5.0;50-100;;[];Floral print;No trend;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_09_12_08_32_02.json;Gina Tricot;;Ladies;Blouse;36;['Multicolor'];None;5.0;5.0;50-100;;[];Geometric print;No trend;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_09_12_08_54_41.json;Not Applicable ;;Ladies;Blouse;XS;['Red'];None;3.0;3.0;<50;;[];None;No trend;;No;;;100%viscose;;Export;0.0;;;
labels_2022_09_12_12_27_29.json;Not Applicable ;;Ladies;Sweater;None;['Green'];None;3.0;3.0;<50;;[];None;No trend;;No;;;100%acryl;;Export;0.0;;;
labels_2022_09_12_08_56_30.json;Lindex;;Ladies;Sweater;M;['Pink'];None;4.0;4.0;<50;;[];None;No trend;;No;;;100%acryl;;Reuse;0.0;;;
labels_2022_09_12_08_47_51.json;Hamton Republic (Kappahl);;Ladies;Shirt;S;['Red', 'White'];None;5.0;5.0;50-100;;[];Striped;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_12_30_35.json;Not Applicable ;;Ladies;Sweater;None;['Blue', 'White'];None;4.0;2.0;<50;;[];Striped;No trend;;Yes;;;100%cotton;;Export;0.0;;;
labels_2022_09_12_11_44_04.json;Adidas;;Ladies;Top;S;['Black'];None;5.0;4.0;<50;;[];Logo print;No trend;;No;;;72%cotton 28%polyester;;Reuse;0.0;;;
labels_2022_09_12_12_02_07.json;Not Applicable ;;Ladies;Top;None;['Green'];None;2.0;2.0;<50;;[];None;No trend;;Yes;;;100%viscose;;Export;0.0;;;
labels_2022_09_12_08_27_52.json;STOCKHLM ;;Ladies;Cardigan;M;['Multicolor'];None;5.0;4.0;50-100;;[];Glitter;No trend;;No;;;83%viscose 17%polyester;;Reuse;0.0;;;
labels_2022_09_12_08_36_54.json;Not Applicable ;;Ladies;Tank top;None;['Black'];None;5.0;4.0;<50;;[];None;No trend;;No;;;100%viscose;;Reuse;0.0;;;
labels_2022_09_12_11_28_28.json;Not Applicable ;;Ladies;Sweater;None;['Blue'];None;2.0;2.0;<50;;[];None;No trend;;No;;;100%cotton;;Export;0.0;;;
labels_2022_09_12_08_23_57.json;Not Applicable ;;Ladies;T-shirt;L;['Grey'];None;5.0;5.0;<50;;[];Floral print;No trend;;No;;;95%cotton 5%viscose;;Reuse;0.0;;;
labels_2022_09_12_12_00_46.json;H&M;;Ladies;Shirt;S;['Red'];None;3.0;2.0;<50;;[];None;No trend;;Yes;;;100%viscose;;Export;0.0;;;
labels_2022_09_12_11_11_56.json;Acne;;Ladies;Shirt;46;['Blue'];None;5.0;4.0;50-100;;[];None;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_09_21_43.json;Lindex;;Ladies;Cardigan;M;['Black'];None;4.0;2.0;<50;;[];None;No trend;;No;;;67%acryl 33%cotton;;Export;0.0;;;
labels_2022_09_12_12_25_38.json;LOGG (H&M);;Ladies;T-shirt;M;['Blue'];None;4.0;2.0;<50;;[];Floral print;No trend;;No;;;100%cotton;;Export;0.0;;;
labels_2022_09_12_09_38_38.json;KappAhl;;Ladies;Blouse;S;['Black'];None;4.0;4.0;<50;;[];None;No trend;;No;;;45%nylon  55%polyester;;Reuse;0.0;;;
labels_2022_09_12_11_45_59.json;Not Applicable ;;Ladies;Blouse;S;['Black'];None;2.0;2.0;<50;;[];Dots;No trend;;No;;;100%polyester;;Export;0.0;;;
labels_2022_09_12_09_03_01.json;Jack and Jones;;Ladies;Cardigan;L;['Grey'];None;4.0;3.0;<50;;[];None;No trend;;Yes;;;31%cotton 69%acryl;;Export;0.0;;;
labels_2022_09_12_09_40_21.json;Not Applicable ;;Ladies;Top;XS;['Pink'];None;3.0;3.0;<50;;[];None;No trend;;Yes;;1;100%polyester;;Export;0.0;;;
labels_2022_09_12_11_15_31.json;Not Applicable ;;Ladies;Shirt;None;['White', 'Blue'];None;4.0;4.0;<50;;[];Striped;No trend;;No;;;95%cotton 5%elastan;;Reuse;0.0;;;
labels_2022_09_12_12_24_06.json;Betty Barkley ;;Ladies;Sweater;None;['Green'];None;3.0;3.0;50-100;;[];None;No trend;;No;;;50%wool 50%acryl;;Export;0.0;;;
labels_2022_09_12_09_31_28.json;Not Applicable ;;Ladies;T-shirt;M;['Multicolor'];None;4.0;4.0;<50;;[];Floral print;No trend;;No;;;60%cotton 40%polyester;;Reuse;0.0;;;
labels_2022_09_12_09_17_28.json;Esprit;;Ladies;Blouse;40;['Brown'];None;4.0;3.0;<50;;[];None;No trend;;No;;;67%cotton 33%viscose;;Export;0.0;;;
labels_2022_09_12_07_54_05.json;Not Applicable ;;Ladies;Jacker;None;['Black'];None;5.0;3.0;<50;;[];None;No trend;;Yes;;;100%cotton;;Export;0.0;;;
labels_2022_09_12_11_35_42.json;Not Applicable ;;Ladies;T-shirt;None;['Pink'];None;4.0;4.0;<50;;[];None;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_11_41_10.json;Not Applicable ;;Ladies;T-shirt;None;['White'];None;4.0;4.0;<50;;[];Geometric print;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_11_01_10.json;Not Applicable ;;Ladies;Shirt;XL;['Grey'];None;4.0;4.0;<50;;[];None;No trend;;No;;;95%polyester 5%elastan;;Reuse;0.0;;;
labels_2022_09_12_08_21_40.json;Not Applicable ;;Ladies;T-shirt;S;['White'];None;5.0;5.0;<50;;[];Logo print;No trend;;No;;;100%cotton ;;Reuse;0.0;;;
labels_2022_09_12_11_02_47.json;Not Applicable ;;Ladies;Shirt;XL;['White'];None;4.0;4.0;<50;;[];None;No trend;;No;;;76%acryl 24%nylon;;Reuse;0.0;;;
labels_2022_09_12_09_28_08.json;Not Applicable ;;Ladies;T-shirt;None;['Blue'];None;3.0;2.0;<50;;[];None;No trend;;Yes;;;100%cotton;;Export;0.0;;;
labels_2022_09_12_11_24_53.json;Not Applicable ;;Ladies;Cardigan;M;['Brown'];None;3.0;2.0;<50;;[];None;No trend;;Yes;;3;35%wool 65%acryl;;Export;0.0;;;
labels_2022_09_12_09_12_44.json;Not Applicable ;;Ladies;Shirt;S;['White', 'Brown'];None;5.0;5.0;50-100;;[];Logo print;No trend;;No;;;100%cotton ;;Reuse;0.0;;;
labels_2022_09_12_11_49_52.json;Not Applicable ;;Ladies;Sweater;None;['Orange'];None;3.0;3.0;<50;;[];None;No trend;;No;;;70%polyester 30%cotton;;Export;0.0;;;
labels_2022_09_12_09_05_29.json;Not Applicable ;;Ladies;Top;XS;['Beige'];None;4.0;2.0;<50;;[];None;No trend;;Yes;;;95%cotton 5%elastan;;Export;0.0;;;
labels_2022_09_12_11_42_17.json;Not Applicable ;;Ladies;T-shirt;None;['Pink'];None;5.0;4.0;<50;;[];Dots;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_11_53_54.json;KappAhl;;Ladies;Blouse;34;['Pink'];None;5.0;5.0;50-100;;[];None;No trend;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_09_12_11_30_37.json;Not Applicable ;;Ladies;Sweater;L;['Brown'];None;4.0;4.0;<50;;[];None;No trend;;No;;;53%acryl 47%cotton;;Reuse;0.0;;;
labels_2022_09_12_12_19_30.json;Betty Barkley ;;Ladies;Shirt;None;['Beige'];None;5.0;5.0;50-100;;[];Glitter;No trend;;No;;;100%viscose;;Reuse;0.0;;;
labels_2022_09_12_08_33_44.json;Not Applicable ;;Ladies;Dress;L;['Grey'];None;5.0;5.0;50-100;;[];Glitter;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_12_32_32.json;FRK;;Ladies;Top;M;['Pink'];None;4.0;3.0;<50;;[];None;No trend;;No;;1;100%cotton;;Export;0.0;;;
labels_2022_09_12_08_17_15.json;Not Applicable ;;Ladies;Blazer;L;['Beige'];None;4.0;3.0;<50;;[];Lace;No trend;;Yes;;;30%cotton 50%viscose 20%polyester;;Export;0.0;;;
labels_2022_09_12_08_19_03.json;Not Applicable ;;Ladies;Shirt;S;['Black'];None;3.0;3.0;<50;;[];Animal print;No trend;;Yes;;;100%cotton ;;Export;0.0;;;
labels_2022_09_12_12_22_02.json;Not Applicable ;;Ladies;T-shirt;None;['Blue'];None;3.0;3.0;<50;;[];Striped;No trend;;Yes;;;59%polyester 41%cotton;;Export;0.0;;;
labels_2022_09_12_09_09_28.json;Alice Bizous (Joy);;Ladies;Shirt;M;['Beige'];None;5.0;5.0;50-100;;[];None;No trend;;No;;;100%cotton ;;Reuse;0.0;;;
labels_2022_09_12_08_38_42.json;Not Applicable ;;Ladies;T-shirt;None;['Grey'];None;5.0;4.0;<50;;[];None;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_11_39_35.json;Indiska;;Ladies;Dress;L;['Multicolor'];None;3.0;3.0;<50;;[];Floral print;No trend;;No;;;100%viscose;;Export;0.0;;;
labels_2022_09_12_08_00_44.json;Vans;;Ladies;Shirt;S;['White', 'Black'];None;5.0;4.0;<50;;[];Logo print;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_08_49_18.json;Fransa;;Ladies;Top;S;['White', 'Blue'];None;5.0;5.0;50-100;;[];Dots;No trend;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_09_12_12_29_12.json;Ralph Lauren;;Ladies;Sweater;M;['Grey'];None;2.0;2.0;<50;;[];Logo print;No trend;;No;;;100%cotton;;Export;0.0;;;
labels_2022_09_12_08_07_01.json;Not Applicable ;;Ladies;Blazer;None;['Grey'];None;5.0;5.0;150-250;;[];None;No trend;;No;;;50%cotton 50%polyester;;Reuse;0.0;;;
labels_2022_09_12_07_58_58.json;Lindex;;Ladies;Top;42;['Beige'];None;3.0;2.0;<50;;[];Floral print;No trend;;Yes;;;100%cotton;;Export;0.0;;;
labels_2022_09_12_09_07_32.json;Not Applicable ;;Ladies;Sweater;L;['Black'];None;4.0;4.0;100-150;;[];Floral print;No trend;;No;;;100%cotton ;;Reuse;0.0;;;
labels_2022_09_12_08_59_52.json;Not Applicable ;;Ladies;T-shirt;None;['White'];None;4.0;4.0;<50;;[];Logo print;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_11_13_35.json;Not Applicable ;;Ladies;Dress;None;['White', 'Black'];None;5.0;5.0;50-100;;[];Striped;No trend;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_09_12_07_56_29.json;Not Applicable ;;Ladies;Sweater;L;['Multicolor'];None;4.0;4.0;<50;;[];None;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_08_50_44.json;Gina Tricot;;Ladies;T-shirt;S;['Yellow'];None;5.0;5.0;50-100;;[];None;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_11_51_54.json;Not Applicable ;;Ladies;Sweater;46;['Brown'];None;4.0;3.0;<50;;[];Logo print;No trend;;Yes;;;100%cotton;;Export;0.0;;;
labels_2022_09_12_11_32_29.json;Not Applicable ;;Ladies;Top;None;['Black'];None;2.0;2.0;<50;;[];None;No trend;;Yes;;;100%polyester;;Export;0.0;;;
labels_2022_09_12_11_06_33.json;Not Applicable ;;Ladies;Shirt;XL;['Purple'];None;5.0;5.0;50-100;;[];None;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_09_15_47.json;Not Applicable ;;Ladies;T-shirt;S;['Orange'];None;4.0;4.0;<50;;[];None;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_09_25_31.json;Not Applicable ;;Ladies;Top;L;['Yellow'];None;4.0;4.0;<50;;[];None;No trend;;No;;;85%cotton 15%acryl;;Reuse;0.0;;;
labels_2022_09_12_11_34_24.json;Not Applicable ;;Ladies;Sweater;None;['Grey'];None;4.0;4.0;<50;;[];None;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_09_14_26.json;Not Applicable ;;Ladies;Dress;None;['White'];None;4.0;4.0;50-100;;[];None;No trend;;No;;;67%acryl 33%cotton;;Reuse;0.0;;;
labels_2022_09_12_11_22_03.json;Busnel ;;Ladies;Cardigan;None;['Black'];None;5.0;5.0;100-150;;[];None;No trend;;No;;;100%wool;;Reuse;0.0;;;
labels_2022_09_12_11_19_48.json;Not Applicable ;;Ladies;Jacker;None;['Black'];None;4.0;2.0;<50;;[];None;No trend;;Yes;;;100%cotton;;Export;0.0;;;
labels_2022_09_12_09_31_38.json;Not Applicable ;;Ladies;T-shirt;M;['Multicolor'];None;3.0;3.0;<50;;[];Floral print;No trend;;No;;;60%cotton 40%polyester;;Export;0.0;;;
labels_2022_09_12_11_47_52.json;Not Applicable ;;Ladies;Shirt;XL;['White'];None;3.0;3.0;<50;;[];None;No trend;;No;;;80%viscose 20%nylon;;Export;0.0;;;
labels_2022_09_12_11_08_08.json;Not Applicable ;;Ladies;T-shirt;None;['White'];None;5.0;3.0;<50;;[];Floral print;No trend;;Yes;;;100%cotton;;Export;0.0;;;
labels_2022_09_12_08_29_40.json;Not Applicable ;;Ladies;T-shirt;XS;['Black'];None;5.0;5.0;50-100;;[];Logo print;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_11_58_54.json;Miss Milla ;;Ladies;Blouse;42;['White', 'Black'];None;5.0;4.0;<50;;[];Animal print;No trend;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_09_12_11_17_49.json;Vero moda;;Ladies;Cardigan;L;['Grey'];None;3.0;4.0;<50;;[];None;No trend;;No;;;95%acryl 5%nylon;;Export;0.0;;;
labels_2022_09_12_11_57_12.json;Not Applicable ;;Ladies;Top;L;['Red'];None;4.0;4.0;<50;;[];None;No trend;;No;;;100%cotton;;Reuse;0.0;;;
labels_2022_09_12_12_36_39.json;Not Applicable ;;Ladies;Shirt;None;['Blue'];None;5.0;5.0;50-100;;[];None;No trend;;No;;;100%polyester;;Reuse;0.0;;;
labels_2022_09_12_08_35_24.json;Not Applicable ;;Ladies;T-shirt;L;['Blue'];None;4.0;3.0;<50;;[];None;Sports;;Yes;;;100%polyester;;Export;0.0;;;
